week,week_date,customer_id,product,channel,segment,rep_id,seats,unit_price_monthly,list_price_monthly,discount_pct,revenue
22,2024-11-25,CUST-0637,Product 5,Self-Serve,Mid-Market,REP-020,4,150,150,0,137.05
22,2024-11-25,CUST-0638,Product 1,Self-Serve,SMB,REP-018,1,128,128,0,28.5
22,2024-11-25,CUST-0639,Product 6,Self-Serve,SMB,REP-019,1,85,85,0,20.93
22,2024-11-25,CUST-0640,Product 2,Self-Serve,Mid-Market,REP-018,7,85,85,0,127.27
22,2024-11-25,CUST-0641,Product 6,Strategic,Enterprise,REP-022,359,69.84,85,0.1784,5628.33
22,2024-11-25,CUST-0642,Product 6,Direct Sales,Mid-Market,REP-004,44,72.67,85,0.145,713.99
22,2024-11-25,CUST-0643,Product 1,Direct Sales,Enterprise,REP-006,160,105.84,128,0.1731,3887.51
22,2024-11-25,CUST-0644,Product 6,Direct Sales,Mid-Market,REP-004,19,73.66,85,0.1334,317.16
22,2024-11-25,CUST-0645,Product 4,Partner,Enterprise,REP-010,59,36.77,45,0.1829,504.36
22,2024-11-25,CUST-0646,Product 6,Partner,SMB,REP-008,8,69.96,85,0.1769,125.83
22,2024-11-25,CUST-0647,Product 4,Partner,Mid-Market,REP-010,10,37.35,45,0.1699,85.06
22,2024-11-25,CUST-0648,Product 2,Self-Serve,Mid-Market,REP-020,3,85,85,0,57.37
22,2024-11-25,CUST-0649,Product 5,Self-Serve,SMB,REP-019,2,150,150,0,67.36
22,2024-11-25,CUST-0650,Product 6,Self-Serve,SMB,REP-018,2,85,85,0,38.97
22,2024-11-25,CUST-0651,Product 7,Self-Serve,SMB,REP-018,1,180,180,0,42.1
22,2024-11-25,CUST-0652,Product 6,Self-Serve,SMB,REP-019,1,85,85,0,19.0
22,2024-11-25,CUST-0653,Product 1,Self-Serve,SMB,REP-019,1,128,128,0,29.55
22,2024-11-25,CUST-0654,Product 3,Self-Serve,Mid-Market,REP-020,6,210,210,0,292.83
22,2024-11-25,CUST-0655,Product 2,Self-Serve,SMB,REP-020,1,85,85,0,19.12
22,2024-11-25,CUST-0656,Product 6,Self-Serve,SMB,REP-020,1,85,85,0,18.4
22,2024-11-25,CUST-0657,Product 7,Self-Serve,SMB,REP-020,1,180,180,0,42.31
22,2024-11-25,CUST-0658,Product 8,Strategic,Enterprise,REP-024,566,50.66,60,0.1557,6253.71
22,2024-11-25,CUST-0659,Product 6,Inside Sales,Mid-Market,REP-011,22,79.11,85,0.0693,421.75
22,2024-11-25,CUST-0660,Product 2,Inside Sales,SMB,REP-016,2,78.45,85,0.077,35.65
22,2024-11-25,CUST-0661,Product 2,Inside Sales,Mid-Market,REP-014,10,77.09,85,0.093,173.15
22,2024-11-25,CUST-0662,Product 8,Inside Sales,SMB,REP-014,4,53.69,60,0.1051,50.35
22,2024-11-25,CUST-0663,Product 6,Inside Sales,SMB,REP-016,5,78.57,85,0.0756,93.55
22,2024-11-25,CUST-0664,Product 4,Self-Serve,SMB,REP-020,1,45,45,0,10.33
22,2024-11-25,CUST-0665,Product 4,Self-Serve,Mid-Market,REP-020,5,45,45,0,55.09
22,2024-11-25,CUST-0666,Product 1,Self-Serve,SMB,REP-019,2,128,128,0,56.84
22,2024-11-25,CUST-0667,Product 8,Strategic,Enterprise,REP-024,573,47.86,60,0.2024,6021.26
22,2024-11-25,CUST-0668,Product 8,Direct Sales,Mid-Market,REP-001,24,50.69,60,0.1551,290.81
22,2024-11-25,CUST-0669,Product 8,Partner,Mid-Market,REP-010,13,49.52,60,0.1746,163.61
22,2024-11-25,CUST-0670,Product 1,Strategic,Enterprise,REP-024,355,102.11,128,0.2023,8448.18
22,2024-11-25,CUST-0671,Product 8,Partner,SMB,REP-007,7,51.61,60,0.1399,81.0
22,2024-11-25,CUST-0672,Product 3,Partner,Mid-Market,REP-007,18,177.68,210,0.1539,769.25
22,2024-11-25,CUST-0673,Product 6,Self-Serve,Mid-Market,REP-020,2,85,85,0,40.94
22,2024-11-25,CUST-0674,Product 2,Self-Serve,SMB,REP-019,1,85,85,0,19.18
22,2024-11-25,CUST-0675,Product 5,Self-Serve,SMB,REP-020,1,150,150,0,34.74
22,2024-11-25,CUST-0676,Product 2,Strategic,Enterprise,REP-023,595,71.71,85,0.1564,10105.55
22,2024-11-25,CUST-0677,Product 6,Partner,Mid-Market,REP-009,12,69.2,85,0.1858,191.79
22,2024-11-25,CUST-0678,Product 6,Inside Sales,SMB,REP-017,5,76.25,85,0.1029,88.05
22,2024-11-25,CUST-0679,Product 1,Self-Serve,SMB,REP-020,1,128,128,0,29.56
22,2024-11-25,CUST-0680,Product 1,Strategic,Enterprise,REP-022,293,113.08,128,0.1166,7651.84
23,2024-12-02,CUST-0001,Product 6,Direct Sales,Mid-Market,REP-001,47,81.7,95,0.14,855.48
23,2024-12-02,CUST-0002,Product 8,Direct Sales,Enterprise,REP-003,88,51.4,60,0.1433,1018.68
23,2024-12-02,CUST-0003,Product 5,Direct Sales,Enterprise,REP-001,165,124.53,150,0.1698,4804.49
23,2024-12-02,CUST-0004,Product 5,Direct Sales,Enterprise,REP-003,71,125.2,150,0.1653,1985.25
23,2024-12-02,CUST-0005,Product 8,Direct Sales,Enterprise,REP-006,153,54.67,60,0.0888,1887.63
23,2024-12-02,CUST-0006,Product 5,Direct Sales,Enterprise,REP-006,66,130.31,150,0.1313,2141.05
23,2024-12-02,CUST-0007,Product 8,Direct Sales,Enterprise,REP-006,120,50.61,60,0.1565,1398.69
23,2024-12-02,CUST-0008,Product 7,Direct Sales,Mid-Market,REP-004,21,159.71,180,0.1127,803.37
23,2024-12-02,CUST-0009,Product 1,Direct Sales,Enterprise,REP-003,67,105.22,128,0.178,1713.23
23,2024-12-02,CUST-0010,Product 4,Direct Sales,Enterprise,REP-003,111,39.43,45,0.1237,1053.4
23,2024-12-02,CUST-0011,Product 5,Direct Sales,Enterprise,REP-004,110,125.45,150,0.1637,3304.02
23,2024-12-02,CUST-0012,Product 4,Direct Sales,Enterprise,REP-005,99,37.45,45,0.1678,851.4
23,2024-12-02,CUST-0013,Product 2,Direct Sales,Enterprise,REP-004,119,72.59,85,0.146,2023.98
23,2024-12-02,CUST-0014,Product 5,Direct Sales,Enterprise,REP-003,163,129.78,150,0.1348,4781.17
23,2024-12-02,CUST-0015,Product 8,Direct Sales,Enterprise,REP-005,169,49.2,60,0.18,1708.51
23,2024-12-02,CUST-0016,Product 6,Direct Sales,Enterprise,REP-005,111,81.85,95,0.1384,1932.71
23,2024-12-02,CUST-0017,Product 7,Direct Sales,Mid-Market,REP-003,30,157.48,180,0.1251,1050.49
23,2024-12-02,CUST-0018,Product 1,Direct Sales,Enterprise,REP-001,143,102.73,120,0.1439,3443.71
23,2024-12-02,CUST-0019,Product 1,Direct Sales,Enterprise,REP-003,131,103.99,120,0.1334,3064.91
23,2024-12-02,CUST-0020,Product 3,Direct Sales,Mid-Market,REP-003,36,172.86,200,0.1357,1475.15
23,2024-12-02,CUST-0021,Product 2,Direct Sales,Mid-Market,REP-003,42,68.49,85,0.1942,663.84
23,2024-12-02,CUST-0023,Product 6,Direct Sales,Enterprise,REP-005,118,81.94,95,0.1375,2232.07
23,2024-12-02,CUST-0024,Product 8,Direct Sales,Enterprise,REP-001,103,52.31,60,0.1281,1244.1
23,2024-12-02,CUST-0025,Product 1,Direct Sales,Mid-Market,REP-004,27,101.86,120,0.1512,643.3
23,2024-12-02,CUST-0026,Product 4,Direct Sales,Enterprise,REP-006,119,35.79,45,0.2046,996.0
23,2024-12-02,CUST-0027,Product 1,Direct Sales,Enterprise,REP-003,176,103.54,128,0.1911,4497.29
23,2024-12-02,CUST-0028,Product 7,Direct Sales,Mid-Market,REP-004,35,141.95,180,0.2114,1029.37
23,2024-12-02,CUST-0029,Product 4,Direct Sales,Mid-Market,REP-003,20,39.54,45,0.1213,183.35
23,2024-12-02,CUST-0030,Product 8,Direct Sales,Enterprise,REP-003,144,52.33,60,0.1279,1716.18
23,2024-12-02,CUST-0031,Product 2,Direct Sales,Mid-Market,REP-003,47,72.9,85,0.1423,848.98
23,2024-12-02,CUST-0032,Product 2,Direct Sales,Mid-Market,REP-004,43,75.0,85,0.1176,777.99
23,2024-12-02,CUST-0033,Product 3,Direct Sales,Mid-Market,REP-001,45,184.16,200,0.0792,1854.65
23,2024-12-02,CUST-0034,Product 2,Direct Sales,Enterprise,REP-005,116,79.19,85,0.0684,2001.57
23,2024-12-02,CUST-0035,Product 2,Direct Sales,Mid-Market,REP-003,23,73.6,85,0.1341,394.96
23,2024-12-02,CUST-0036,Product 2,Direct Sales,Mid-Market,REP-006,32,72.31,85,0.1493,526.82
23,2024-12-02,CUST-0037,Product 5,Direct Sales,Mid-Market,REP-004,41,127.33,150,0.1511,1153.47
23,2024-12-02,CUST-0038,Product 4,Direct Sales,Enterprise,REP-004,102,37.6,45,0.1645,884.06
23,2024-12-02,CUST-0039,Product 2,Direct Sales,Mid-Market,REP-005,52,70.82,85,0.1668,875.57
23,2024-12-02,CUST-0040,Product 5,Direct Sales,Enterprise,REP-001,58,124.62,150,0.1692,1703.72
23,2024-12-02,CUST-0041,Product 8,Direct Sales,Enterprise,REP-005,60,53.69,60,0.1051,723.23
23,2024-12-02,CUST-0042,Product 4,Direct Sales,Mid-Market,REP-003,58,35.8,45,0.2045,464.11
23,2024-12-02,CUST-0043,Product 7,Direct Sales,SMB,REP-004,16,155.12,180,0.1382,604.94
23,2024-12-02,CUST-0044,Product 7,Direct Sales,Enterprise,REP-004,166,145.1,180,0.1939,5152.05
23,2024-12-02,CUST-0045,Product 6,Direct Sales,Enterprise,REP-005,138,75.15,95,0.209,2499.32
23,2024-12-02,CUST-0046,Product 7,Direct Sales,Enterprise,REP-006,72,156.49,180,0.1306,2754.14
23,2024-12-02,CUST-0047,Product 6,Direct Sales,Enterprise,REP-004,156,80.76,95,0.1499,2930.26
23,2024-12-02,CUST-0048,Product 1,Direct Sales,Enterprise,REP-005,61,109.52,128,0.1444,1614.54
23,2024-12-02,CUST-0049,Product 6,Direct Sales,Mid-Market,REP-003,25,80.77,95,0.1498,479.09
23,2024-12-02,CUST-0050,Product 3,Direct Sales,Enterprise,REP-001,74,168.74,200,0.1563,2767.92
23,2024-12-02,CUST-0051,Product 8,Direct Sales,Enterprise,REP-005,116,50.35,60,0.1609,1308.19
23,2024-12-02,CUST-0052,Product 4,Direct Sales,Enterprise,REP-004,91,39.64,45,0.1191,845.42
23,2024-12-02,CUST-0053,Product 1,Direct Sales,Enterprise,REP-003,172,106.06,128,0.1714,4352.68
23,2024-12-02,CUST-0054,Product 4,Direct Sales,Enterprise,REP-006,126,37.04,45,0.1769,1014.95
23,2024-12-02,CUST-0055,Product 3,Direct Sales,Mid-Market,REP-003,34,177.9,200,0.1105,1473.87
23,2024-12-02,CUST-0056,Product 5,Direct Sales,Enterprise,REP-005,146,123.65,150,0.1757,3905.65
23,2024-12-02,CUST-0057,Product 8,Direct Sales,Enterprise,REP-006,139,48.35,60,0.1941,1518.25
23,2024-12-02,CUST-0058,Product 4,Direct Sales,Enterprise,REP-004,141,37.99,45,0.1557,1164.8
23,2024-12-02,CUST-0059,Product 2,Direct Sales,Mid-Market,REP-004,43,67.98,85,0.2002,770.43
23,2024-12-02,CUST-0060,Product 5,Direct Sales,Mid-Market,REP-005,33,128.55,150,0.143,926.8
23,2024-12-02,CUST-0061,Product 5,Direct Sales,Enterprise,REP-005,121,123.53,150,0.1765,3139.99
23,2024-12-02,CUST-0062,Product 6,Direct Sales,Enterprise,REP-005,71,68.21,85,0.1975,1078.22
23,2024-12-02,CUST-0063,Product 8,Direct Sales,Mid-Market,REP-006,26,51.05,60,0.1492,299.63
23,2024-12-02,CUST-0064,Product 3,Direct Sales,Mid-Market,REP-005,39,159.0,200,0.205,1455.62
23,2024-12-02,CUST-0065,Product 4,Direct Sales,Mid-Market,REP-001,21,37.8,45,0.16,200.35
23,2024-12-02,CUST-0066,Product 8,Direct Sales,Mid-Market,REP-001,27,52.4,60,0.1266,340.3
23,2024-12-02,CUST-0067,Product 8,Direct Sales,Mid-Market,REP-004,43,50.57,60,0.1571,498.81
23,2024-12-02,CUST-0068,Product 1,Direct Sales,Mid-Market,REP-005,49,93.94,120,0.2172,992.86
23,2024-12-02,CUST-0069,Product 8,Direct Sales,Enterprise,REP-003,94,50.24,60,0.1627,1118.59
23,2024-12-02,CUST-0070,Product 2,Direct Sales,Enterprise,REP-001,105,73.61,85,0.134,1796.4
23,2024-12-02,CUST-0071,Product 2,Direct Sales,Mid-Market,REP-003,31,73.51,85,0.1352,517.08
23,2024-12-02,CUST-0072,Product 8,Direct Sales,Enterprise,REP-006,140,48.73,60,0.1878,1541.37
23,2024-12-02,CUST-0073,Product 5,Direct Sales,Enterprise,REP-005,88,127.31,150,0.1513,2479.37
23,2024-12-02,CUST-0074,Product 4,Direct Sales,Enterprise,REP-005,153,38.87,45,0.1362,1415.55
23,2024-12-02,CUST-0075,Product 1,Direct Sales,Enterprise,REP-003,148,114.83,128,0.1029,3774.93
23,2024-12-02,CUST-0076,Product 8,Direct Sales,Enterprise,REP-004,87,52.41,60,0.1265,1132.21
23,2024-12-02,CUST-0077,Product 1,Direct Sales,Mid-Market,REP-001,55,98.05,120,0.1829,1380.51
23,2024-12-02,CUST-0078,Product 6,Direct Sales,Enterprise,REP-006,152,73.84,95,0.2227,2809.91
23,2024-12-02,CUST-0079,Product 1,Direct Sales,Enterprise,REP-006,168,98.96,120,0.1753,3822.08
23,2024-12-02,CUST-0080,Product 8,Direct Sales,Mid-Market,REP-001,49,51.04,60,0.1494,573.27
23,2024-12-02,CUST-0081,Product 6,Partner,SMB,REP-008,8,80.53,95,0.1523,151.55
23,2024-12-02,CUST-0082,Product 8,Partner,Enterprise,REP-010,42,49.94,60,0.1676,492.74
23,2024-12-02,CUST-0083,Product 5,Partner,SMB,REP-010,8,132.3,150,0.118,258.32
23,2024-12-02,CUST-0084,Product 4,Partner,Mid-Market,REP-010,25,38.89,45,0.1357,231.73
23,2024-12-02,CUST-0085,Product 2,Partner,Mid-Market,REP-009,19,72.53,85,0.1467,312.38
23,2024-12-02,CUST-0086,Product 5,Partner,SMB,REP-009,4,133.89,150,0.1074,122.21
23,2024-12-02,CUST-0087,Product 3,Partner,Mid-Market,REP-010,15,160.06,200,0.1997,513.25
23,2024-12-02,CUST-0088,Product 4,Partner,SMB,REP-008,5,36.19,45,0.1958,43.94
23,2024-12-02,CUST-0089,Product 4,Partner,SMB,REP-010,8,38.21,45,0.1508,70.19
23,2024-12-02,CUST-0090,Product 7,Partner,Mid-Market,REP-009,36,155.68,180,0.1351,1310.89
23,2024-12-02,CUST-0091,Product 4,Partner,Mid-Market,REP-009,31,36.84,45,0.1813,253.12
23,2024-12-02,CUST-0092,Product 4,Partner,SMB,REP-010,10,37.16,45,0.1743,85.57
23,2024-12-02,CUST-0093,Product 8,Partner,Mid-Market,REP-009,24,51.08,60,0.1486,281.25
23,2024-12-02,CUST-0094,Product 1,Partner,Mid-Market,REP-008,27,101.33,120,0.1556,650.66
23,2024-12-02,CUST-0095,Product 1,Partner,SMB,REP-008,8,105.52,120,0.1207,192.45
23,2024-12-02,CUST-0096,Product 1,Partner,Enterprise,REP-009,95,101.96,120,0.1503,2086.66
23,2024-12-02,CUST-0097,Product 1,Partner,Mid-Market,REP-009,34,103.63,120,0.1364,825.04
23,2024-12-02,CUST-0098,Product 4,Partner,Mid-Market,REP-009,36,39.09,45,0.1313,332.43
23,2024-12-02,CUST-0099,Product 4,Partner,Enterprise,REP-008,88,37.83,45,0.1593,793.37
23,2024-12-02,CUST-0100,Product 8,Partner,Mid-Market,REP-008,33,50.34,60,0.161,368.61
23,2024-12-02,CUST-0101,Product 3,Partner,Mid-Market,REP-008,30,173.56,200,0.1322,1252.02
23,2024-12-02,CUST-0102,Product 1,Partner,SMB,REP-010,11,105.37,120,0.1219,260.29
23,2024-12-02,CUST-0103,Product 8,Partner,Mid-Market,REP-008,29,51.02,60,0.1497,337.59
23,2024-12-02,CUST-0104,Product 8,Partner,Mid-Market,REP-009,14,49.21,60,0.1799,166.91
23,2024-12-02,CUST-0106,Product 7,Partner,SMB,REP-010,7,156.22,180,0.1321,241.85
23,2024-12-02,CUST-0108,Product 3,Partner,Mid-Market,REP-008,31,176.64,200,0.1168,1263.47
23,2024-12-02,CUST-0109,Product 8,Partner,Enterprise,REP-009,93,54.69,60,0.0885,1128.34
23,2024-12-02,CUST-0110,Product 1,Partner,Mid-Market,REP-008,36,99.92,120,0.1673,807.01
23,2024-12-02,CUST-0111,Product 4,Partner,Mid-Market,REP-009,20,39.03,45,0.1327,174.58
23,2024-12-02,CUST-0112,Product 2,Partner,SMB,REP-008,10,70.79,85,0.1672,163.55
23,2024-12-02,CUST-0113,Product 1,Partner,Mid-Market,REP-009,20,113.77,128,0.1112,543.07
23,2024-12-02,CUST-0114,Product 8,Partner,Enterprise,REP-009,83,50.5,60,0.1584,988.16
23,2024-12-02,CUST-0115,Product 5,Partner,Mid-Market,REP-010,29,124.86,150,0.1676,790.71
23,2024-12-02,CUST-0116,Product 6,Partner,Enterprise,REP-010,60,84.06,95,0.1152,1250.92
23,2024-12-02,CUST-0117,Product 6,Partner,SMB,REP-010,8,70.06,85,0.1758,137.46
23,2024-12-02,CUST-0118,Product 1,Partner,Mid-Market,REP-008,24,100.99,120,0.1584,538.14
23,2024-12-02,CUST-0119,Product 8,Partner,Mid-Market,REP-009,15,51.89,60,0.1351,192.63
23,2024-12-02,CUST-0120,Product 8,Partner,Mid-Market,REP-008,14,50.89,60,0.1519,169.8
23,2024-12-02,CUST-0121,Product 4,Partner,SMB,REP-009,5,38.41,45,0.1464,46.85
23,2024-12-02,CUST-0122,Product 4,Partner,Enterprise,REP-010,109,38.11,45,0.1532,954.86
23,2024-12-02,CUST-0123,Product 3,Partner,Mid-Market,REP-010,36,168.0,200,0.16,1272.53
23,2024-12-02,CUST-0124,Product 4,Partner,Mid-Market,REP-008,33,38.61,45,0.1421,308.43
23,2024-12-02,CUST-0125,Product 4,Partner,Enterprise,REP-008,92,38.88,45,0.1361,813.57
23,2024-12-02,CUST-0126,Product 7,Partner,Mid-Market,REP-009,35,159.57,180,0.1135,1405.74
23,2024-12-02,CUST-0127,Product 5,Partner,Mid-Market,REP-008,13,126.83,150,0.1545,356.53
23,2024-12-02,CUST-0128,Product 7,Partner,Mid-Market,REP-009,16,153.56,180,0.1469,558.81
23,2024-12-02,CUST-0129,Product 1,Partner,Mid-Market,REP-008,34,98.88,120,0.176,786.68
23,2024-12-02,CUST-0130,Product 7,Partner,Mid-Market,REP-010,26,159.41,180,0.1144,936.69
23,2024-12-02,CUST-0131,Product 1,Partner,Mid-Market,REP-008,27,102.01,120,0.1499,634.28
23,2024-12-02,CUST-0132,Product 1,Partner,Enterprise,REP-009,69,105.98,120,0.1168,1808.94
23,2024-12-02,CUST-0133,Product 3,Partner,Mid-Market,REP-009,15,172.41,210,0.179,635.19
23,2024-12-02,CUST-0134,Product 8,Partner,Mid-Market,REP-008,18,50.69,60,0.1551,209.36
23,2024-12-02,CUST-0135,Product 1,Partner,SMB,REP-008,3,99.54,120,0.1705,67.49
23,2024-12-02,CUST-0136,Product 1,Partner,SMB,REP-010,10,105.19,120,0.1234,245.64
23,2024-12-02,CUST-0137,Product 4,Partner,Mid-Market,REP-009,36,37.36,45,0.1697,294.91
23,2024-12-02,CUST-0138,Product 8,Partner,SMB,REP-010,7,50.13,60,0.1645,86.99
23,2024-12-02,CUST-0139,Product 8,Partner,SMB,REP-008,7,49.4,60,0.1767,76.18
23,2024-12-02,CUST-0140,Product 1,Partner,Enterprise,REP-008,47,97.87,120,0.1844,1060.42
23,2024-12-02,CUST-0141,Product 3,Partner,Enterprise,REP-010,84,167.88,200,0.1606,3229.16
23,2024-12-02,CUST-0142,Product 6,Partner,Enterprise,REP-009,106,77.28,95,0.1865,1974.12
23,2024-12-02,CUST-0143,Product 8,Partner,SMB,REP-009,7,53.42,60,0.1096,87.22
23,2024-12-02,CUST-0144,Product 6,Partner,Mid-Market,REP-010,15,77.0,95,0.1895,270.85
23,2024-12-02,CUST-0145,Product 4,Partner,SMB,REP-010,10,36.4,45,0.1911,83.19
23,2024-12-02,CUST-0146,Product 4,Partner,Enterprise,REP-008,57,38.69,45,0.1402,481.62
23,2024-12-02,CUST-0147,Product 6,Partner,SMB,REP-010,4,79.8,95,0.16,75.28
23,2024-12-02,CUST-0148,Product 2,Partner,SMB,REP-009,6,74.02,85,0.1292,109.29
23,2024-12-02,CUST-0149,Product 8,Partner,SMB,REP-010,5,51.41,60,0.1432,58.95
23,2024-12-02,CUST-0150,Product 8,Partner,Mid-Market,REP-009,24,52.09,60,0.1319,276.52
23,2024-12-02,CUST-0151,Product 6,Partner,Mid-Market,REP-010,30,81.91,95,0.1378,556.48
23,2024-12-02,CUST-0152,Product 5,Partner,SMB,REP-010,8,127.8,150,0.148,238.25
23,2024-12-02,CUST-0154,Product 5,Partner,Mid-Market,REP-009,14,125.72,150,0.1619,411.24
23,2024-12-02,CUST-0155,Product 6,Partner,Mid-Market,REP-008,32,81.81,95,0.1388,637.92
23,2024-12-02,CUST-0156,Product 1,Partner,Mid-Market,REP-008,24,110.71,128,0.1351,640.85
23,2024-12-02,CUST-0157,Product 6,Partner,Mid-Market,REP-008,14,83.69,95,0.1191,296.53
23,2024-12-02,CUST-0158,Product 4,Partner,Mid-Market,REP-008,34,37.13,45,0.1748,293.86
23,2024-12-02,CUST-0159,Product 8,Partner,Mid-Market,REP-008,25,51.17,60,0.1471,301.2
23,2024-12-02,CUST-0160,Product 5,Partner,Enterprise,REP-010,94,129.76,150,0.1349,2804.46
23,2024-12-02,CUST-0161,Product 6,Partner,SMB,REP-008,7,84.76,95,0.1078,141.75
23,2024-12-02,CUST-0162,Product 4,Partner,Mid-Market,REP-008,31,37.9,45,0.1578,292.54
23,2024-12-02,CUST-0163,Product 4,Partner,Mid-Market,REP-008,22,37.53,45,0.166,197.05
23,2024-12-02,CUST-0164,Product 5,Partner,Mid-Market,REP-008,17,127.78,150,0.1481,453.0
23,2024-12-02,CUST-0165,Product 1,Partner,Mid-Market,REP-008,25,99.42,120,0.1715,531.14
23,2024-12-02,CUST-0166,Product 4,Partner,Enterprise,REP-010,38,38.24,45,0.1502,352.8
23,2024-12-02,CUST-0167,Product 3,Partner,SMB,REP-009,6,169.18,200,0.1541,231.92
23,2024-12-02,CUST-0168,Product 4,Partner,Enterprise,REP-010,85,38.37,45,0.1474,768.54
23,2024-12-02,CUST-0169,Product 4,Partner,Mid-Market,REP-010,25,37.6,45,0.1644,202.1
23,2024-12-02,CUST-0170,Product 4,Partner,Enterprise,REP-010,89,40.12,45,0.1084,781.4
23,2024-12-02,CUST-0172,Product 1,Partner,Mid-Market,REP-010,22,100.13,120,0.1656,480.34
23,2024-12-02,CUST-0173,Product 1,Partner,Mid-Market,REP-010,28,99.74,120,0.1688,606.55
23,2024-12-02,CUST-0174,Product 2,Partner,SMB,REP-009,10,72.93,85,0.142,162.27
23,2024-12-02,CUST-0175,Product 5,Partner,SMB,REP-008,9,127.73,150,0.1485,263.62
23,2024-12-02,CUST-0176,Product 5,Partner,SMB,REP-010,7,123.06,150,0.1796,200.11
23,2024-12-02,CUST-0177,Product 8,Partner,Mid-Market,REP-008,19,49.8,60,0.17,228.92
23,2024-12-02,CUST-0178,Product 7,Partner,SMB,REP-009,11,148.57,180,0.1746,391.52
23,2024-12-02,CUST-0179,Product 8,Partner,Enterprise,REP-010,67,52.92,60,0.118,821.19
23,2024-12-02,CUST-0180,Product 6,Partner,Enterprise,REP-010,93,79.41,95,0.1641,1698.72
23,2024-12-02,CUST-0181,Product 4,Inside Sales,SMB,REP-015,5,40.47,45,0.1007,46.68
23,2024-12-02,CUST-0182,Product 3,Inside Sales,SMB,REP-014,6,188.48,200,0.0576,255.35
23,2024-12-02,CUST-0183,Product 3,Inside Sales,Mid-Market,REP-014,14,184.3,200,0.0785,659.5
23,2024-12-02,CUST-0184,Product 1,Inside Sales,SMB,REP-012,4,110.6,120,0.0783,105.4
23,2024-12-02,CUST-0185,Product 4,Inside Sales,Mid-Market,REP-014,9,40.87,45,0.0917,80.41
23,2024-12-02,CUST-0187,Product 6,Inside Sales,SMB,REP-015,4,74.86,85,0.1193,69.8
23,2024-12-02,CUST-0188,Product 2,Inside Sales,SMB,REP-011,4,77.15,85,0.0923,71.39
23,2024-12-02,CUST-0189,Product 2,Inside Sales,SMB,REP-011,5,77.68,85,0.0861,93.07
23,2024-12-02,CUST-0190,Product 4,Inside Sales,SMB,REP-017,6,40.94,45,0.0902,60.63
23,2024-12-02,CUST-0191,Product 2,Inside Sales,Mid-Market,REP-015,19,80.45,85,0.0535,342.67
23,2024-12-02,CUST-0192,Product 2,Inside Sales,Enterprise,REP-017,46,77.62,85,0.0868,858.95
23,2024-12-02,CUST-0193,Product 5,Inside Sales,SMB,REP-012,4,132.42,150,0.1172,127.16
23,2024-12-02,CUST-0194,Product 6,Inside Sales,Mid-Market,REP-013,21,86.45,95,0.09,419.88
23,2024-12-02,CUST-0195,Product 8,Inside Sales,SMB,REP-015,6,58.1,60,0.0317,83.14
23,2024-12-02,CUST-0196,Product 5,Inside Sales,Mid-Market,REP-013,13,140.07,150,0.0662,423.65
23,2024-12-02,CUST-0197,Product 2,Inside Sales,Mid-Market,REP-012,21,77.35,85,0.09,355.09
23,2024-12-02,CUST-0198,Product 2,Inside Sales,SMB,REP-013,4,76.64,85,0.0984,70.42
23,2024-12-02,CUST-0199,Product 8,Inside Sales,SMB,REP-012,3,57.07,60,0.0489,39.24
23,2024-12-02,CUST-0200,Product 8,Inside Sales,SMB,REP-012,3,55.52,60,0.0746,37.75
23,2024-12-02,CUST-0201,Product 4,Inside Sales,SMB,REP-017,3,40.87,45,0.0917,25.44
23,2024-12-02,CUST-0203,Product 8,Inside Sales,Mid-Market,REP-014,20,56.2,60,0.0634,273.63
23,2024-12-02,CUST-0204,Product 6,Inside Sales,Mid-Market,REP-012,17,89.21,95,0.0609,337.63
23,2024-12-02,CUST-0205,Product 1,Inside Sales,SMB,REP-015,2,108.13,120,0.0989,49.36
23,2024-12-02,CUST-0206,Product 1,Inside Sales,SMB,REP-012,5,113.94,120,0.0505,142.22
23,2024-12-02,CUST-0207,Product 1,Inside Sales,SMB,REP-015,2,111.67,120,0.0694,49.82
23,2024-12-02,CUST-0208,Product 8,Inside Sales,SMB,REP-013,3,52.4,60,0.1267,34.59
23,2024-12-02,CUST-0209,Product 2,Inside Sales,SMB,REP-012,5,77.78,85,0.0849,90.31
23,2024-12-02,CUST-0210,Product 2,Inside Sales,Enterprise,REP-013,65,78.45,85,0.0771,1210.1
23,2024-12-02,CUST-0212,Product 4,Inside Sales,Mid-Market,REP-013,8,41.98,45,0.0671,75.71
23,2024-12-02,CUST-0213,Product 8,Inside Sales,Mid-Market,REP-012,17,53.78,60,0.1037,216.15
23,2024-12-02,CUST-0214,Product 8,Inside Sales,SMB,REP-011,2,55.31,60,0.0782,27.51
23,2024-12-02,CUST-0215,Product 6,Inside Sales,SMB,REP-013,5,81.39,85,0.0425,95.22
23,2024-12-02,CUST-0216,Product 2,Inside Sales,SMB,REP-017,6,78.23,85,0.0797,106.83
23,2024-12-02,CUST-0217,Product 4,Inside Sales,Mid-Market,REP-017,13,41.14,45,0.0858,127.6
23,2024-12-02,CUST-0218,Product 3,Inside Sales,SMB,REP-017,2,192.08,200,0.0396,95.88
23,2024-12-02,CUST-0220,Product 6,Inside Sales,SMB,REP-014,5,87.64,95,0.0775,108.55
23,2024-12-02,CUST-0221,Product 1,Inside Sales,SMB,REP-012,5,110.51,120,0.0791,133.88
