txn_id,date,product_id,channel_id,qty,unit_price,currency,discount_pct,return_flag,region
TXN-022830,2024-09-19,prd-0068,CH-022,3,436.45,BRL,0,0,Latin America
TXN-001864,2024-07-30,PRD-0128,CH-018,9,152.99,BRL,0,FALSE,Latin America
TXN-003027,2024-11-18,PRD-0008,CH-032,8,55.56,BRL,0,0,Latin America
TXN-007666,05/16/2024,PRD-0197,CH-011,2,384.82,JPY,30,FALSE,Asia Pacific
TXN-009048,2024-01-19,PRD-0181,CH-006,2,106.63,usd,0.3,N,North America
TXN-002572,2024-05-05,PRD-0238,CH-040,6,14.14,JPY,0,N,Asia Pacific
TXN-012497,02/23/2024,PRD-0383,CH-042,1,23.84,USD,5,,North America
TXN-004396,2024-10-19,PRD-0478,CH-050,40,481.57,JPY,0.2,FALSE,Asia Pacific
TXN-017332,12/15/2024,PRD-0284,CH-042,37,285.96,BRL,25,no,Latin America
TXN-021354,06/22/2024,prd-0275,CH-050,49,286.68,EUR,0.1,no,Europe
TXN-014022,2024-07-03,PRD-0230,CH-030,43,151.38,BRL,0,,Latin America
TXN-011678,2024-01-05,PRD-0192,CH-038,37,227.04,JPY,0,no,Asia Pacific
TXN-017580,01/29/2024,PRD-0192,CH-043,5,41.73,US Dollar,0,N,North America
TXN-008316,2024-08-12,PRD-0318,CH-020,4,272.96,EUR,0.2,no,Europe
TXN-029721,2024-11-26,PRD-0414,CH-016,5,25.56,USD,0.05,0,North America
TXN-018167,2024-09-14,PRD-0338,CH-045,16,109.27,USD,0,N,North America
TXN-024319,2024-02-03,PRD-0391,CH-022,14,19.44,JPY,0,N,Asia Pacific
TXN-000081,2024-11-09,PRD-0256,CH-027,45,203.29,JPY,0.05,no,Asia Pacific
TXN-016399,2024-05-30,PRD-0207,CH-002,29,132.59,JPY,0.1,FALSE,Asia Pacific
TXN-026599,2024-03-22,PRD-0204,CH-050,2,127.4,BRL,15,no,Latin America
TXN-027913,09/29/2024,PRD-0225,CH-004,5,111.57,US Dollar,20,1,North America
TXN-029068,2024-01-23,PRD-0197,CH-040,20,289.25,EUR,0,FALSE,Europe
TXN-016876,2024-10-23,PRD-0158,CH-046,14,55.92,US Dollar,10,FALSE,North America
TXN-012484,2024-02-26,PRD-0307,CH-050,27,463.14,JPY,0.2,no,Asia Pacific
TXN-021916,2024-09-19,PRD-0277,CH-008,30,464.77,JPY,0,N,Asia Pacific
TXN-006972,2024-07-02,PRD-0327,CH-004,37,498.92,EUR,5,N,Europe
TXN-007426,2024-07-01,PRD-0061,CH-044,39,498.84,BRL,0,no,Latin America
TXN-026881,09/16/2024,PRD-0468,CH-046,8,487.61,JPY,0,0,Asia Pacific
TXN-022186,12/25/2024,PRD-0123,CH-024,8,209.86,JPY,10,no,Asia Pacific
TXN-019034,2024-08-07,PRD-0510,CH-044,14,352.6,JPY,0.15,no,Asia Pacific
TXN-024208,2024-04-29,PRD-0199,CH-044,21,394.98,USD,0.3,no,North America
TXN-016991,2024-10-30,PRD-0130,CH-003,24,30.68,BRL,0.3,TRUE,Latin America
TXN-028188,2024-04-07,PRD-0026,CH-027,43,191.87,BRL,0.2,no,Latin America
TXN-003939,2024-01-10,PRD-0067,CH-024,13,157.88,US Dollar,15,no,North America
TXN-009632,2024-06-08,PRD-0424,CH-001,41,80.94,USD,0.15,0,North America
TXN-015239,04/02/2024,PRD-0487,CH-009,24,205.64,EUR,15,N,Europe
TXN-002264,2024-11-16,PRD-0448,CH-040,44,158.53,BRL,0.15,N,Latin America
TXN-004158,2024-12-06,PRD-0498,CH-028,46,76.89,EUR,0,TRUE,Europe
TXN-004367,01/14/2024,PRD-0463,CH-004,1,354.05,BRL,0.25,0,Latin America
TXN-015601,05/11/2024,PRD-0255,CH-008,38,315.64,EUR,0,no,Europe
TXN-013276,2024-12-19,PRD-0153,CH-039,4,44.62,BRL,0,N,Latin America
TXN-006017,2024-07-14,PRD-0066,CH-012,50,69.86,USD,0.05,N,North America
TXN-012338,2024-04-04,PRD-0097,CH-034,10,236.68,JPY,0.3,N,Asia Pacific
TXN-026768,2024-05-21,PRD-0008,CH-044,42,124.43,US Dollar,0,yes,North America
TXN-008338,12/05/2024,PRD-0038,CH-017,44,116.21,EUR,15,N,Europe
TXN-013687,2024-05-23,PRD-0036,CH-011,5,154.87,BRL,0.3,no,Latin America
TXN-012300,2024-06-16,PRD-0359,CH-017,48,168.86,EUR,0.15,N,Europe
TXN-016628,2024-04-18,PRD-0091,CH-054,31,115.63,USD,0,0,North America
TXN-011106,2024-02-04,PRD-0193,CH-026,21,12.03,USD,0,no,North America
TXN-002618,2024-03-26,PRD-0303,CH-042,26,39.2,EUR,30,,Europe
TXN-003454,2024-08-17,PRD-0416,CH-017,32,385.18,JPY,0.25,FALSE,Asia Pacific
TXN-014349,2024-10-04,prd-0431,CH-002,2,118.96,BRL,0.1,0,Latin America
TXN-004852,10/27/2024,PRD-0266,CH-048,9,382.64,EUR,0,no,Europe
TXN-024002,2024-10-04,PRD-0290,CH-021,22,7.28,BRL,0.15,0,Latin America
TXN-014365,07/28/2024,PRD-0493,CH-036,20,95.51,JPY,0,no,Asia Pacific
TXN-007302,2024-08-24,PRD-0102,CH-006,26,246.38,USD,0.2,TRUE,North America
TXN-019171,2024-11-18,PRD-0514,CH-012,39,59.48,BRL,15,FALSE,Latin America
TXN-021333,08/01/2024,PRD-0114,CH-019,36,150.56,EUR,10,Y,Europe
TXN-005285,2024-01-15,PRD-0373,CH-005,20,470.18,JPY,0,N,Asia Pacific
TXN-016512,10/29/2024,PRD-0455,CH-028,25,126.4,JPY,0,,Asia Pacific
TXN-013182,2024-09-10,PRD-0243,CH-008,20,301.87,JPY,0.05,N,Asia Pacific
TXN-007614,10/10/2024,PRD-0092,CH-028,7,95.37,JPY,0.25,no,Asia Pacific
TXN-016388,2024-02-29,PRD-0036,CH-008,28,328.73,BRL,0.2,no,Latin America
TXN-022488,08/01/2024,PRD-0235,CH-042,21,303.05,usd,0.05,FALSE,North America
TXN-012073,11/02/2024,PRD-0285,CH-029,41,31.29,BRL,0.25,FALSE,Latin America
TXN-014256,05/12/2024,PRD-0333,CH-028,21,474.89,usd,0,TRUE,North America
TXN-025671,03/07/2024,PRD-0454,CH-028,20,134.67,BRL,0.25,FALSE,Latin America
TXN-014786,09/06/2024,PRD-0285,CH-017,39,487.96,JPY,0,no,Asia Pacific
TXN-021136,2024-07-31,PRD-0132,CH-030,35,102.54,BRL,15,N,Latin America
TXN-009880,2024-01-29,PRD-0008,CH-030,37,103.05,EUR,0,no,Europe
TXN-004550,2024-06-25,PRD-0343,CH-016,17,29.19,US Dollar,0.3,no,North America
TXN-027277,08/16/2024,PRD-0100,CH-045,46,281.53,BRL,0.3,no,Latin America
TXN-004127,2024-01-28,PRD-0046,CH-006,34,56.46,BRL,0,0,Latin America
TXN-027132,12/30/2024,PRD-0308,CH-035,35,284.2,BRL,5,FALSE,Latin America
TXN-028407,2024-07-24,PRD-0167,CH-025,13,89.25,usd,30,0,North America
TXN-023610,2024-11-11,PRD-0051,CH-029,45,66.05,JPY,0.1,FALSE,Asia Pacific
TXN-001698,06/07/2024,PRD-0456,CH-045,35,22.82,EUR,0.05,N,Europe
TXN-018370,2024-12-27,PRD-0008,CH-041,47,216.07,JPY,0,no,Asia Pacific
TXN-026095,2024-09-18,PRD-0385,CH-024,5,112.18,BRL,0.2,FALSE,Latin America
TXN-021277,02/05/2024,PRD-0511,CH-003,43,221.66,JPY,0,no,Asia Pacific
TXN-007619,05/18/2024,PRD-0312,CH-017,9,114.57,BRL,5,FALSE,Latin America
TXN-002475,2024-07-10,PRD-0364,CH-045,21,26.93,usd,10,N,North America
TXN-016856,2024-02-27,PRD-0025,CH-033,10,494.16,usd,30,0,North America
TXN-023165,2024-02-04,PRD-0118,CH-012,20,460.3,BRL,0,Y,Latin America
TXN-009462,03/24/2024,PRD-0253,CH-038,3,223.33,BRL,0.1,Y,Latin America
TXN-024501,2024-09-07,PRD-0164,CH-015,46,295.16,USD,15,N,North America
TXN-025737,2024-04-19,PRD-0418,CH-032,12,482.37,USD,5,FALSE,North America
TXN-004731,2024-08-20,PRD-0349,CH-016,19,380.06,JPY,0.25,no,Asia Pacific
TXN-015653,2024-06-14,PRD-0122,CH-001,1,279.15,JPY,0,0,Asia Pacific
TXN-016438,02/15/2024,PRD-0086,CH-015,40,159.12,US Dollar,0.25,FALSE,North America
TXN-018255,2024-11-18,PRD-0017,CH-014,3,307.32,BRL,25,FALSE,Latin America
TXN-026911,2024-07-04,PRD-0326,CH-033,2,11.57,BRL,0.2,N,Latin America
TXN-005343,2024-03-14,PRD-0490,CH-031,15,24.98,USD,15,no,North America
TXN-027608,2024-08-30,PRD-0170,CH-009,32,373.44,USD,0.3,FALSE,North America
TXN-008246,2024-10-12,PRD-0181,CH-023,26,100.18,EUR,0.15,N,Europe
TXN-017142,2024-02-29,PRD-0038  ,CH-025,16,226.44,BRL,30,yes,Latin America
TXN-002285,03/13/2024,PRD-0335,CH-010,20,321.35,BRL,15,no,Latin America
TXN-017131,08/19/2024,PRD-0395,CH-027,20,174.41,USD,0.2,no,North America
TXN-007463,09/16/2024,PRD-0002,CH-020,37,486.75,BRL,0.05,N,Latin America
TXN-028738,2024-06-06,PRD-0060,CH-020,14,19.98,USD,0.3,no,North America
TXN-024945,2024-04-04,PRD-0461,CH-023,11,28.45,JPY,20,N,Asia Pacific
TXN-017483,2024-05-27,PRD-0144  ,CH-004,22,202.81,BRL,0.15,FALSE,Latin America
TXN-017185,2024-09-29,PRD-0202,CH-011,31,194.38,BRL,20,FALSE,Latin America
TXN-020789,2024-11-29,PRD-0271,CH-049,-2,258.26,EUR,0,no,Europe
TXN-018554,2024-06-03,PRD-0206,CH-042,8,375.53,BRL,0.3,N,Latin America
TXN-010207,2024-12-24,PRD-0324,CH-021,15,62.54,USD,0,0,North America
TXN-008850,2024-04-17,PRD-0002,CH-043,17,406.35,USD,0,0,North America
TXN-017817,03/16/2024,PRD-0019,CH-023,18,454.07,BRL,0,,Latin America
TXN-022851,11/18/2024,PRD-0407,CH-031,33,400.38,EUR,0.15,N,Europe
TXN-029416,2024-12-11,PRD-0468,CH-040,48,127.51,EUR,0,0,Europe
TXN-025437,02/22/2024,PRD-0001,CH-042,20,472.32,JPY,0,N,Asia Pacific
TXN-013495,2024-07-03,PRD-0148,CH-012,29,457.04,usd,0,N,North America
TXN-002422,10/23/2024,PRD-0247,CH-024,1,366.22,EUR,0.1,Y,Europe
TXN-029121,06/09/2024,PRD-0090,CH-004,50,410.2,JPY,0,N,Asia Pacific
TXN-002300,2024-07-31,PRD-0012,CH-038,11,225.65,JPY,0.1,N,Asia Pacific
TXN-018476,11/02/2024,PRD-0025,CH-049,27,349.25,EUR,0.2,0,Europe
TXN-004020,2024-07-14,PRD-0053,CH-051,14,426.12,usd,0,N,North America
TXN-019523,12/05/2024,PRD-0388,CH-050,8,130.48,usd,0,FALSE,North America
TXN-020705,2024-04-12,PRD-0087,CH-015,7,397.95,BRL,0.15,no,Latin America
TXN-005621,04/13/2024,PRD-0379,CH-033,16,371.28,EUR,0,no,Europe
TXN-005819,2024-05-24,PRD-0067,CH-040,40,474.16,USD,0,yes,North America
TXN-010520,06/03/2024,PRD-0055,CH-029,40,266.73,JPY,0.3,no,Asia Pacific
TXN-015413,2024-02-12,PRD-0385,CH-035,9,430.22,BRL,10,Y,Latin America
TXN-014084,2024-04-29,PRD-0480,CH-011,26,277.0,EUR,0,no,Europe
TXN-005986,2024-08-23,PRD-0493,CH-039,20,356.0,USD,0.3,N,North America
TXN-005867,2024-09-08,PRD-0243,CH-027,29,352.65,BRL,0,N,Latin America
TXN-009173,2024-04-23,PRD-0254,CH-015,19,209.39,EUR,0.15,no,Europe
TXN-011549,2024-04-14,PRD-0359,CH-040,18,134.52,JPY,0,0,Asia Pacific
TXN-014862,2024-12-11,PRD-0255,CH-037,29,51.18,JPY,0,N,Asia Pacific
TXN-023845,2024-09-09,PRD-0193,CH-002,19,119.84,BRL,0,no,Latin America
TXN-014212,2024-04-20,PRD-0037,CH-037,46,236.23,BRL,25,0,Latin America
TXN-025164,05/11/2024,PRD-0039,CH-040,2,229.68,USD,0,FALSE,North America
TXN-002039,2024-05-29,PRD-0091,CH-032,3,299.43,USD,0,N,North America
TXN-018507,12/25/2024,PRD-0517,CH-056,29,315.48,JPY,0,N,Asia Pacific
TXN-003632,02/19/2024,PRD-0283,CH-020,27,440.63,BRL,30,no,Latin America
TXN-013964,2024-03-27,PRD-0083,CH-042,44,234.33,BRL,0,N,Latin America
TXN-015583,2024-06-13,prd-0440,CH-031,45,57.49,EUR,0,0,Europe
TXN-012138,2024-06-02,PRD-0449,CH-033,13,70.87,BRL,0.25,N,Latin America
TXN-023940,2024-02-04,PRD-0304,CH-012,42,474.49,BRL,0.1,no,Latin America
TXN-019647,05/03/2024,PRD-0477,CH-032,44,186.89,usd,25,FALSE,North America
TXN-008026,2024-10-29,PRD-0486,CH-008,22,306.15,USD,0,N,North America
TXN-007079,2024-03-21,PRD-0415,CH-006,32,419.61,BRL,10,N,Latin America
TXN-022590,2024-04-18,PRD-0360,CH-026,21,435.0,BRL,0.05,no,Latin America
TXN-001272,2024-08-26,PRD-0407,CH-031,46,65.55,EUR,30,FALSE,Europe
TXN-005883,2024-04-17,PRD-0148,CH-043,43,345.48,usd,0,,North America
TXN-022091,2024-11-12,PRD-0323,CH-017,4,134.45,JPY,10,no,Asia Pacific
TXN-027911,2024-09-26,PRD-0108,CH-040,6,29.25,USD,20,no,North America
TXN-021736,2024-02-02,PRD-0380,CH-014,9,144.36,EUR,20,N,Europe
TXN-006552,11/09/2024,PRD-0475,CH-003,47,285.99,USD,0.05,FALSE,North America
TXN-029715,06/19/2024,PRD-0007,CH-046,14,274.64,BRL,0,,Latin America
TXN-001989,2024-09-11,PRD-0200,CH-012,5,18.3,USD,0.15,no,North America
TXN-015852,2024-11-08,PRD-0159,CH-015,6,90.49,EUR,0,no,Europe
TXN-002844,01/29/2024,PRD-0311,CH-042,48,399.39,USD,0.2,N,North America
TXN-001095,2024-11-25,PRD-0362,CH-006,45,328.05,US Dollar,0,FALSE,North America
TXN-029819,2024-12-30,PRD-0081,CH-009,47,101.1,EUR,5,no,Europe
TXN-023183,2024-12-11,PRD-0348,CH-045,24,80.25,BRL,0.25,0,Latin America
TXN-025015,2024-02-18,PRD-0248,CH-039,7,371.15,usd,0.25,0,North America
TXN-023070,02/16/2024,PRD-0040,CH-019,1,223.48,EUR,15,N,Europe
TXN-017338,04/26/2024,PRD-0288,CH-010,34,17.67,EUR,0,N,Europe
TXN-011235,2024-11-05,PRD-0104,CH-031,18,181.31,JPY,20,N,Asia Pacific
TXN-028387,12/24/2024,PRD-0079,CH-005,47,201.66,usd,20,N,North America
TXN-014558,2024-08-14,PRD-0219,CH-049,9,109.08,BRL,0.2,1,Latin America
TXN-018792,04/18/2024,PRD-0408,CH-029,30,484.59,BRL,0,0,Latin America
TXN-013036,07/08/2024,PRD-0097,CH-019,18,436.34,EUR,0.25,N,Europe
TXN-015949,2024-09-02,PRD-0202,CH-006,12,396.55,EUR,0.1,N,Europe
TXN-007840,05/04/2024,PRD-0155,CH-017,45,415.83,EUR,25,no,Europe
TXN-026778,03/07/2024,PRD-0398,CH-054,17,249.17,JPY,0.3,N,Asia Pacific
TXN-000200,10/21/2024,PRD-0084,CH-010,21,181.91,US Dollar,0,N,North America
TXN-020176,08/04/2024,PRD-0225,CH-016,5,125.51,EUR,0.1,no,Europe
TXN-025717,2024-10-27,PRD-0138,CH-049,3,157.8,BRL,0.25,FALSE,Latin America
TXN-002450,2024-05-14,PRD-0004,CH-046,10,333.35,EUR,0.05,0,Europe
TXN-003213,2024-09-16,PRD-0105,CH-015,45,344.13,JPY,0.2,0,Asia Pacific
TXN-023519,2024-01-05,PRD-0334,CH-041,4,378.75,USD,20,0,North America
TXN-003303,2024-07-17,PRD-0387,CH-026,31,350.77,US Dollar,0.1,N,North America
TXN-008162,12/30/2024,PRD-0037,CH-057,48,370.53,JPY,0.05,FALSE,Asia Pacific
TXN-022252,2024-11-08,PRD-0169,CH-013,18,150.96,BRL,0.3,no,Latin America
TXN-008520,2024-12-10,PRD-0198,CH-003,28,239.91,BRL,15,N,Latin America
TXN-021421,2024-08-23,PRD-0155,CH-042,30,141.58,EUR,25,FALSE,Europe
TXN-010005,2024-11-05,PRD-0083,CH-019,9,96.58,JPY,30,0,Asia Pacific
TXN-026995,2024-06-28,PRD-0482,CH-031,45,432.35,BRL,0.1,FALSE,Latin America
TXN-007746,2024-10-18,PRD-0383,CH-038,32,225.13,BRL,0,no,Latin America
TXN-027973,04/19/2024,PRD-0322,CH-011,28,308.09,USD,5,N,North America
TXN-005605,05/25/2024,PRD-0206,CH-003,47,443.95,EUR,0,FALSE,Europe
TXN-018209,2024-02-01,PRD-0264,CH-012,41,190.64,usd,0.2,N,North America
TXN-016479,2024-08-23,PRD-0091,CH-010,22,147.91,USD,0,N,North America
TXN-007522,2024-08-08,PRD-0264,CH-047,25,127.28,USD,0.1,FALSE,North America
TXN-023587,05/05/2024,prd-0099,CH-046,38,129.68,EUR,0.25,N,Europe
TXN-023276,2024-08-08,PRD-0446,CH-031,12,422.05,EUR,0,no,Europe
TXN-021466,2024-11-04,PRD-0313,CH-007,22,142.53,EUR,0.1,0,Europe
TXN-025117,2024-04-10,PRD-0331,CH-002,37,90.64,EUR,0,N,Europe
TXN-000845,2024-11-01,PRD-0467,CH-008,14,166.8,BRL,30,N,Latin America
TXN-023446,2024-03-07,PRD-0203,CH-002,19,315.32,BRL,0.15,FALSE,Latin America
TXN-018433,2024-01-18,PRD-0293,CH-014,5,426.11,JPY,0,,Asia Pacific
TXN-008165,2024-10-30,PRD-0123,CH-004,7,430.89,BRL,0.05,N,Latin America
TXN-017695,2024-03-03,PRD-0316,CH-044,20,116.86,EUR,0.2,N,Europe
TXN-016366,07/22/2024,PRD-0023,CH-026,46,119.99,BRL,10,0,Latin America
TXN-006803,09/21/2024,PRD-0163,CH-020,34,151.41,JPY,20,N,Asia Pacific
TXN-004444,04/15/2024,PRD-0239,CH-036,22,224.77,JPY,5,no,Asia Pacific
TXN-021302,06/17/2024,PRD-0097,CH-016,13,54.62,JPY,0.2,FALSE,Asia Pacific
TXN-005568,2024-07-17,PRD-0312,CH-048,12,285.18,JPY,15,N,Asia Pacific
TXN-020921,2024-11-05,PRD-0456,CH-002,23,67.9,BRL,0,0,Latin America
TXN-027230,2024-02-27,PRD-0193,CH-029,42,402.17,USD,0,no,North America
TXN-023263,2024-07-20,PRD-0271,CH-049,7,20.23,usd,0,no,North America
TXN-004894,2024-12-29,PRD-0151,CH-043,19,378.34,JPY,0,no,Asia Pacific
TXN-016219,08/22/2024,PRD-0493,CH-050,4,135.38,BRL,0.2,yes,Latin America
TXN-003300,02/23/2024,PRD-0113,CH-046,37,398.4,EUR,30,FALSE,Europe
TXN-026437,2024-03-02,PRD-0461,CH-048,4,327.26,USD,20,0,North America
TXN-014918,2024-04-27,PRD-0423,CH-026,9,359.69,EUR,25,0,Europe
TXN-012653,2024-05-22,PRD-0394,CH-030,11,467.48,JPY,25,N,Asia Pacific
TXN-029908,2024-02-21,PRD-0405,CH-025,21,234.78,EUR,20,0,Europe
TXN-000237,2024-05-11,PRD-0031,CH-016,31,469.96,USD,0,N,North America
TXN-011103,2024-06-13,PRD-0231,CH-014,23,465.66,USD,0,N,North America
TXN-000858,2024-05-24,PRD-0134  ,CH-011,44,352.09,USD,0,TRUE,North America
TXN-004635,02/15/2024,PRD-0215,CH-049,20,90.82,USD,0.15,Y,North America
TXN-005729,2024-09-12,PRD-0410,CH-001,10,413.82,JPY,0,yes,Asia Pacific
TXN-001015,03/29/2024,PRD-0489,CH-028,25,313.63,JPY,15,N,Asia Pacific
TXN-003819,07/02/2024,PRD-0296,CH-020,17,340.8,JPY,30,FALSE,Asia Pacific
TXN-013123,2024-07-02,PRD-0347,CH-013,48,72.66,EUR,0.2,no,Europe
TXN-024538,2024-12-15,PRD-0252,CH-045,37,475.17,EUR,0,0,Europe
TXN-021037,2024-09-27,PRD-0456,CH-055,24,237.99,BRL,0.1,N,Latin America
TXN-003042,07/02/2024,PRD-0213  ,CH-002,35,24.25,BRL,0,no,Latin America
TXN-019939,07/04/2024,PRD-0266,CH-020,12,393.17,JPY,0.15,FALSE,Asia Pacific
TXN-002013,2024-10-26,PRD-0136,CH-020,13,10.95,BRL,0,0,Latin America
TXN-003415,12/09/2024,PRD-0309,CH-029,5,149.62,EUR,0,no,Europe
TXN-021936,02/02/2024,PRD-0473,CH-006,18,241.35,USD,25,0,North America
TXN-004181,2024-10-07,PRD-0279,CH-021,16,5.23,USD,0.15,N,North America
TXN-022048,02/23/2024,PRD-0020,CH-015,2,177.77,BRL,25,no,Latin America
TXN-015075,2024-04-11,PRD-0100,CH-004,22,177.59,US Dollar,0.05,N,North America
TXN-002099,2024-07-31,PRD-0216,CH-038,20,213.19,BRL,0.2,0,Latin America
TXN-000636,2024-08-09,PRD-0013,CH-025,37,374.26,EUR,0.2,no,Europe
TXN-010118,2024-06-14,PRD-0175,CH-025,36,106.88,EUR,0,0,Europe
TXN-028995,2024-09-21,PRD-0313,CH-017,50,198.47,JPY,0.3,0,Asia Pacific
TXN-026502,2024-11-06,PRD-0303,CH-028,34,38.13,EUR,25,N,Europe
TXN-007166,2024-04-20,PRD-0142,CH-030,4,55.13,BRL,0,0,Latin America
TXN-025463,2024-05-22,PRD-0070,CH-032,45,50.75,US Dollar,0,FALSE,North America
TXN-008223,2024-06-09,PRD-0231,CH-032,35,92.71,USD,10,FALSE,North America
TXN-019737,2024-02-03,PRD-0362,CH-029,10,193.78,JPY,0.3,N,Asia Pacific
TXN-010722,10/29/2024,PRD-0044,CH-015,9,133.63,EUR,0,0,Europe
TXN-018466,03/15/2024,PRD-0351,CH-057,31,66.51,EUR,5,N,Europe
TXN-018241,2024-10-29,PRD-0020,CH-018,47,220.74,US Dollar,0.2,FALSE,North America
TXN-006763,2024-06-18,PRD-0234,CH-032,24,178.85,EUR,0,0,Europe
TXN-017112,2024-12-11,PRD-0111,CH-035,20,360.7,JPY,30,N,Asia Pacific
TXN-019590,2024-08-03,PRD-0363,CH-004,26,326.59,BRL,0.2,N,Latin America
TXN-012078,2024-02-17,PRD-0448,CH-009,28,437.34,USD,30,0,North America
TXN-016723,2024-06-01,PRD-0304,CH-024,42,489.25,JPY,10,0,Asia Pacific
TXN-027214,2024-08-14,PRD-0171,CH-004,26,431.16,USD,15,N,North America
TXN-000030,2024-03-22,PRD-0303,CH-037,44,390.69,usd,0.25,FALSE,North America
TXN-009111,10/07/2024,PRD-0179,CH-032,43,485.79,JPY,0.3,N,Asia Pacific
TXN-004707,2024-07-26,prd-0168,CH-030,22,247.2,EUR,30,N,Europe
TXN-026613,2024-06-11,PRD-0314,CH-045,27,400.23,JPY,0,,Asia Pacific
TXN-026038,2024-11-18,PRD-0198,CH-013,24,383.48,USD,0.1,0,North America
TXN-022884,2024-01-13,PRD-0409,CH-038,17,67.35,JPY,15,0,Asia Pacific
TXN-027782,2024-05-13,PRD-0264,CH-019,45,197.17,BRL,0.25,FALSE,Latin America
TXN-000296,08/02/2024,PRD-0233,CH-003,32,115.4,JPY,0.05,1,Asia Pacific
TXN-014941,2024-07-31,PRD-0424,CH-023,18,493.93,USD,0,no,North America
TXN-023860,2024-12-13,PRD-0225,CH-017,37,269.9,BRL,5,FALSE,Latin America
TXN-018538,06/01/2024,PRD-0164,CH-028,41,272.53,BRL,15,no,Latin America
TXN-025812,2024-05-19,PRD-0092,CH-049,32,408.14,EUR,25,Y,Europe
TXN-022733,2024-12-05,PRD-0440,CH-011,12,439.94,EUR,25,TRUE,Europe
TXN-019465,2024-07-16,PRD-0024,CH-021,22,335.59,USD,0.25,N,North America
TXN-008545,01/27/2024,PRD-0092,CH-016,23,310.65,JPY,30,N,Asia Pacific
TXN-009910,2024-05-07,prd-0085,CH-048,47,335.9,USD,0,yes,North America
TXN-000828,2024-11-02,PRD-0102,CH-046,22,23.66,BRL,10,N,Latin America
TXN-015651,2024-02-19,PRD-0232,CH-013,42,15.04,BRL,0,0,Latin America
TXN-024238,2024-06-08,PRD-0335,CH-020,42,156.21,BRL,15,FALSE,Latin America
TXN-008010,2024-01-07,PRD-0466,CH-018,15,7.5,USD,0.25,no,North America
TXN-027409,07/24/2024,PRD-0343,CH-032,9,418.42,BRL,0.05,Y,Latin America
TXN-019780,2024-05-03,PRD-0415,CH-020,24,17.48,JPY,0,FALSE,Asia Pacific
TXN-007573,01/02/2024,PRD-0104,CH-047,18,97.66,USD,0.1,no,North America
TXN-029403,06/28/2024,PRD-0399,CH-016,7,497.94,JPY,0.25,FALSE,Asia Pacific
TXN-015415,2024-04-14,PRD-0234,CH-040,40,311.63,EUR,30,N,Europe
TXN-024079,02/26/2024,prd-0473,CH-016,44,305.07,JPY,0.2,0,Asia Pacific
TXN-020030,01/29/2024,PRD-0209,CH-018,38,199.62,JPY,0.1,no,Asia Pacific
TXN-008752,2024-02-06,PRD-0073,CH-042,34,258.42,US Dollar,0,FALSE,North America
TXN-010989,2024-12-20,PRD-0387,CH-032,39,96.36,EUR,0.1,N,Europe
TXN-020313,2024-07-08,PRD-0380,CH-020,5,148.26,US Dollar,0.1,N,North America
TXN-026078,2024-04-09,PRD-0206,CH-031,10,298.96,USD,0,no,North America
TXN-021970,2024-05-25,PRD-0012,CH-008,13,307.18,USD,0,N,North America
TXN-024058,2024-07-08,PRD-0440,CH-024,21,246.95,JPY,0,yes,Asia Pacific
TXN-013936,11/01/2024,PRD-0310,CH-034,28,33.05,JPY,0,FALSE,Asia Pacific
TXN-008492,06/15/2024,PRD-0358,CH-031,37,356.14,USD,0.15,no,North America
TXN-025426,12/02/2024,PRD-0225,CH-014,20,129.69,EUR,0.25,0,Europe
TXN-021076,2024-07-16,PRD-0303,CH-057,27,76.02,usd,0,0,North America
TXN-000279,2024-10-27,PRD-0285,CH-009,20,423.91,usd,0.15,no,North America
TXN-000831,2024-01-31,PRD-0004,CH-009,16,428.94,EUR,0,N,Europe
TXN-025689,2024-03-09,PRD-0399,CH-012,41,448.55,BRL,0,0,Latin America
TXN-014605,05/25/2024,PRD-0201,CH-006,38,417.95,EUR,0,N,Europe
TXN-022042,2024-11-11,prd-0007,CH-037,25,9.04,EUR,0,N,Europe
TXN-023830,2024-07-07,PRD-0445,CH-045,9,393.24,US Dollar,15,0,North America
TXN-027333,2024-06-22,PRD-0199,CH-007,28,308.12,EUR,0,0,Europe
TXN-009832,2024-12-28,PRD-0274,CH-008,16,373.04,USD,0.15,N,North America
TXN-010017,2024-11-07,PRD-0418,CH-006,30,452.74,EUR,0.2,no,Europe
TXN-003214,2024-12-02,PRD-0375,CH-045,49,461.95,EUR,25,FALSE,Europe
TXN-014371,2024-05-10,PRD-0459,CH-029,17,331.85,JPY,0.2,Y,Asia Pacific
TXN-022403,2024-10-28,PRD-0366,CH-036,17,117.3,USD,0.3,FALSE,North America
TXN-025999,2024-04-14,PRD-0398,CH-027,49,20.29,US Dollar,0.05,FALSE,North America
TXN-009779,2024-09-09,PRD-0074  ,CH-036,39,315.21,EUR,0,N,Europe
TXN-000962,2024-05-02,PRD-0142,CH-024,50,136.52,US Dollar,0,0,North America
TXN-010252,2024-04-11,PRD-0122,CH-011,45,243.77,JPY,0.05,N,Asia Pacific
TXN-006219,2024-12-29,PRD-0402,CH-027,19,385.07,USD,0.05,0,North America
TXN-019471,2024-12-23,PRD-0004,CH-018,6,284.69,US Dollar,0,FALSE,North America
TXN-027113,2024-06-29,PRD-0427,CH-026,13,216.86,usd,0.3,N,North America
